zip|tractfips
28425|37141920300
28428|37129012201
28428|37129012203
28428|37129012202
28429|37129011500
28429|37129011608
28429|37129011603
28430|37047930600
28430|37047930500
28430|37047930700
28431|37047931000
28431|37047931100
28431|37047930700
28431|37047930600
28431|37047930900
28431|37047930500
28432|37047931200
28432|37047931100
28432|37047930600
28433|37017950500
28433|37017950600
28433|37017950400
28433|37047930300
28433|37047930500
28433|37047930400
28434|37017950600
28435|37017950100
28435|37141920502
28435|37141920601
28435|37141920501
28436|37047930200
28436|37047930100
28436|37019020602
28438|37047930500
28438|37017950500
28439|37047930600
28441|37163971000
28441|37017950100
28441|37017950200
28441|37163970900
28441|37051002900
28442|37047930300
28442|37047930400
28443|37141920201
28443|37141920204
28443|37141920203
28443|37141920202
28443|37141920102
28443|37141920103
28444|37017950100
28444|37163971000
28444|37163970900
28444|37061090802
28445|37133000401
28445|37133000500
28445|37141920204
28445|37133000402
28445|37141920102
28445|37141920103
28445|37141920101
28445|37133000403
28447|37017950100
28447|37141920501
28447|37163971000
28448|37141920501
28448|37017950100
28449|37129012203
28450|37047931300
28450|37047930400
28450|37047930200
28450|37047930300
28451|37019020101
28451|37019020201
28451|37019020104
28451|37019020602
28451|37019020203
28451|37019020202
28451|37019020102
28451|37019020103
28452|37019020505
28453|37061090801
28453|37061090400
28453|37163971000
28453|37061090802
28454|37133000301
28454|37133000401
28454|37133000302
28454|37141920204
28455|37047931300
28456|37047930100
28456|37019020602
28456|37017950600
28456|37019020101
28457|37141920601
28457|37141920203
28457|37141920501
28457|37141920602
28457|37141920502
28457|37141920401
28457|37141920204
28458|37061090802
28458|37163971000
28458|37061090701
28458|37061090801
28458|37061090702
28458|37061090400
28459|37019020601
28460|37133000402
28460|37133000401
28460|37133000403
28461|37019020304
28461|37019020306
28461|37019020305
28461|37019020307
28461|37019020202
28461|37019020204
28462|37019020405
28462|37019020402
28462|37019020403
28462|37019020404
28462|37019020602
28462|37019020603
28462|37019020601
28463|37047931200
28463|37047931100
28463|37047931300
28463|37047930600
28464|37061090702
28464|37061090701
28464|37061090802
28465|37019990100
28465|37019020310
28465|37019020308
28465|37019020309
28465|37019020306
28466|37141920204
28466|37061090600
28466|37061090701
28466|37061090702
28466|37141920300
28466|37061090802
28466|37163971000
28467|37019020505
28467|37019020508
28467|37019020504
28467|37019020509
28467|37019020507
28467|37019020512
28468|37019020509
28468|37019020510
28468|37019020512
28468|37019020508
28468|37019020505
28469|37019020511
28469|37019020509
28469|37019990100
28469|37019020508
28469|37019020510
28469|37019020512
28469|37019020505
28470|37019020511
28470|37019020404
28470|37019020506
28470|37019020601
28470|37019020505
28470|37019020403
28472|37047931000
28472|37047930500
28472|37047930800
28472|37047930400
28472|37047931300
28472|37047930700
28472|37047930900
28472|37047931100
28472|37047931200
28478|37163971000
28478|37061090802
28478|37141920501
28478|37141920402
28478|37141920300
28479|37019020203
28479|37019020202
28479|37019020602
28479|37019020204
28480|37129011800
28501|37107010500
28501|37107010200
28501|37107010400
28501|37107011400
28501|37107010300
28501|37049960300
28501|37107010100
28501|37103920300
28501|37107010600
28501|37079950300
28501|37107010700
28501|37107010900
28501|37107010800
28504|37107010800
28504|37107011400
28504|37107011002
28504|37107010700
28504|37107010600
28504|37103920300
28504|37107011001
28504|37107010900
28504|37107011200
28504|37107011300
28508|37061090100
28509|37137950102
28510|37137950201
28511|37031970101
28512|37031971101
28512|37031971001
28512|37031971002
28512|37031971102
28513|37147001401
28513|37147001402
28513|37079950102
28513|37147001500
28513|37147001600
28513|37147001200
28515|37137950102
28515|37137950201
28515|37137950202
28516|37031970301
28516|37031970304
28516|37031970102
28516|37031970303
28516|37031970103
28516|37031970302
28518|37061090501
28518|37061090400
28518|37133000201
28518|37061090502
28518|37061090600
28518|37061090701
28519|37049960102
28520|37031970102
28521|37133000201
28521|37133000301
28521|37061090600
28521|37061090502
28522|37103920300
28523|37049960300
28524|37031970102
28525|37061090100
28525|37107011200
28525|37107011400
28526|37103920300
28526|37049960300
28526|37107011400
28527|37049960200
28527|37049960102
28528|37031970103
28529|37137950201
28529|37137950101
28529|37137950102
28530|37079950102
28530|37107010900
28530|37147001600
28530|37147001200
28530|37147001500
28530|37147001401
28530|37049960200
28530|37107010100
28530|37147001402
28531|37031970200
28532|37049961202
28532|37031970704
28532|37049961303
28532|37049961302
28532|37049961100
28532|37049961301
28532|37049961201
28533|37049961201
28537|37137950102
28538|37079950102
28538|37107010100
28538|37107010900
28538|37079950300
28539|37133002800
28539|37133000500
28539|37133000103
28539|37133002500
28539|37133000102
28540|37133000201
28540|37133001700
28540|37133000301
28540|37133001800
28540|37133000302
28540|37133000500
28540|37133001500
28540|37133001400
28540|37133001101
28540|37133001200
28540|37133000202
28540|37133001300
28540|37133002600
28540|37133001102
28540|37133001000
28540|37133000900
28541|37133001800
28542|37133001000
28542|37133000900
28542|37133000600
28543|37133000900
28544|37133000800
28544|37133002500
28544|37133002400
28544|37133002201
28544|37133000500
28544|37133001800
28545|37133001000
28546|37133002202
28546|37133001200
28546|37133000103
28546|37133001300
28546|37133002600
28546|37133002100
28546|37133000201
28546|37133000900
28546|37133002201
28546|37133002400
28546|37133001500
28546|37133002300
28546|37133000202
28547|37133000700
28547|37133000500
28547|37133000600
28551|37079950200
28551|37191000303
28551|37191000302
28551|37107011001
28551|37079950300
28551|37107011100
28551|37191000401
28551|37107011002
28552|37137950102
28553|37031970103
28554|37079950102
28555|37103920200
28555|37133000103
28555|37031970801
28555|37103920100
28556|37137950202
28556|37137950201
28557|37031970504
28557|37031970403
28557|37031970401
28557|37031970402
28557|37031970503
28557|37031970605
28557|37031970604
28557|37031970502
28557|37031970501
28557|37031970704
28560|37049960300
28560|37049960101
28560|37049960102
28560|37049960600
28560|37049960500
28560|37137950102
28560|37049961002
28560|37137950201
28560|37049961100
28560|37049961001
28560|37049960800
28560|37137950101
28560|37049960700
28560|37049960900
28561|37049960401
28562|37049960402
28562|37049960404
28562|37049961100
28562|37049961002
28562|37049961001
28562|37049960401
28562|37049960403
28562|37049960600
28562|37049960500
28562|37103920200
28562|37049960700
28562|37049960900
28562|37103920100
28562|37049960300
28563|37049960900
28564|37049961002
28570|37031970603
28570|37031970703
28570|37031970702
28570|37031970704
28570|37031970805
28570|37031970803
28570|37031970501
28570|37031970804
28570|37031970701
28570|37031970602
28570|37031970601
28570|37031970604
28571|37137950202
28571|37137950201
28572|37061090501
28572|37103920300
28572|37061090100
28572|37107011200
28573|37103920100
28573|37103920200
28573|37049961001
28574|37133000301
28574|37061090600
28574|37133000202
28574|37133000201
28574|37103920300
28574|37103920200
28575|37031971101
28577|37031970101
28577|37031970102
28578|37061090100
28578|37191000602
28578|37107011200
28579|37031970103
28579|37031970102
28580|37079950200
28580|37079950102
28580|37079950300
28580|37107011002
28580|37079950101
28581|37031970102
28582|37133000103
28582|37133000102
28582|37031970801
28582|37031970805
28583|37137950201
28584|37031970803
28584|37031970804
28584|37031970802
28584|37133000102
28584|37031970805
28584|37031970801
28585|37103920200
28585|37103920300
28586|37049960200
28586|37147001200
28586|37013931000
28587|37137950102
28590|37147001401
28590|37147001301
28590|37147000501
28590|37147001302
28590|37147001600
28590|37147001303
28590|37147000603
28590|37147001402
28590|37147001200
28590|37147000502
28594|37031970902
28594|37031970901
28594|37031970903
28601|37035010302
28601|37035010202
28601|37003040700
28601|37035010301
28601|37035010303
28601|37027031300
28601|37027031402
28601|37035010502
28601|37035010201
28601|37035010600
28601|37035010401
28601|37023021100
28601|37035010402
28601|37035010501
28601|37035010304
28601|37035011000
28601|37023021000
28602|37023021100
28602|37023021202
28602|37035010304
28602|37035011801
28602|37035010402
28602|37035011802
28602|37035010900
28602|37035011102
28602|37035010501
28602|37023021203
28602|37035011701
28602|37035011101
28602|37035011702
28602|37035011000
28602|37035010700
28602|37023021000
28603|37035010501
28603|37035010700
28603|37035010402
28604|37011930100
28604|37189920900
28604|37189921000
28604|37011930200
28604|37011930301
28604|37189920602
28604|37189920300
28605|37189920602
28605|37189920900
28605|37027031000
28605|37011930200
28605|37189920601
28605|37189920800
28605|37189920703
28606|37193961001
28606|37027031100
28606|37027031201
28607|37189920602
28607|37189920702
28607|37189920601
28607|37189920100
28607|37011930100
28607|37189920300
28607|37189920701
28607|37189920400
28607|37189920500
28607|37189920703
28607|37189920800
28607|37189920900
28608|37189920500
28609|37035011501
28609|37035011401
28609|37035011402
28609|37035010101
28609|37035011503
28610|37035011401
28610|37035010101
28610|37035010102
28610|37035011300
28610|37035011402
28610|37035010201
28610|37035011501
28611|37011930200
28611|37027030900
28611|37027031000
28612|37023021000
28612|37023020900
28612|37023021100
28612|37023021202
28612|37035011802
28612|37023021203
28612|37023021302
28612|37023021201
28612|37045950101
28613|37035010304
28613|37035010202
28613|37035010201
28613|37035010301
28613|37035010102
28613|37035011000
28613|37035011701
28613|37035010101
28613|37035011300
28613|37035011200
28613|37035011401
28613|37035010303
28615|37009970400
28615|37009970300
28615|37009970700
28616|37011930400
28617|37009970500
28617|37009970800
28618|37189920701
28618|37193960900
28618|37009970700
28618|37189920702
28619|37023020801
28621|37171930901
28621|37193960200
28621|37171930802
28621|37171931002
28621|37171930902
28621|37171931003
28621|37193960100
28622|37011930100
28622|37011930302
28622|37189921000
28622|37011930301
28623|37005950100
28624|37027031100
28624|37193960900
28624|37027031000
28624|37193961001
28625|37097060902
28625|37097061002
28625|37097060702
28625|37097060602
28625|37097060601
28625|37097061001
28625|37097060703
28625|37097061104
28625|37097060901
28625|37159051902
28625|37059080100
28625|37097060701
28625|37097061102
28625|37097060802
28625|37097060603
28625|37097061003
28625|37097061101
28625|37003040100
28626|37009970700
28627|37005950100
28628|37023020301
28629|37009970800
28630|37027031201
28630|37027031402
28630|37027031403
28630|37003040300
28630|37003040700
28630|37027030700
28630|37027031300
28630|37027031401
28630|37027030800
28630|37027031202
28631|37009970800
28631|37005950300
28633|37027030100
28634|37059080100
28634|37097060801
28634|37097060702
28634|37097060802
28634|37097060703
28634|37097060901
28634|37197050400
28635|37193960400
28635|37193960300
28635|37193960200
28636|37097060902
28636|37097061003
28636|37003040500
28636|37003040100
28636|37003040400
28637|37023021202
28637|37023021100
28638|37027031403
28638|37027031201
28638|37027030600
28638|37027031202
28638|37027030400
28638|37027030700
28640|37009970500
28640|37009970800
28640|37009970400
28641|37023020201
28642|37193961200
28642|37197050300
28642|37197050200
28643|37009970800
28643|37009970200
28643|37009970500
28643|37009970300
28644|37009970800
28644|37005950300
28644|37193960900
28645|37027031000
28645|37189920800
28645|37027030700
28645|37027030200
28645|37027030900
28645|37027031201
28645|37189920702
28645|37027031202
28645|37193960900
28645|37027030400
28645|37027030500
28645|37027030800
28645|37027030100
28645|37027030600
28645|37027031100
28645|37027030300
28645|37023020100
28646|37011930200
28647|37023020201
28649|37193960400
28650|37035011602
28650|37035011504
28650|37035011702
28650|37109070902
28650|37109070800
28650|37109071101
28650|37109070901
28650|37035011601
28650|37035011402
28650|37035011501
28651|37193960700
28651|37193960802
28651|37193960801
28651|37193960400
28651|37193960900
28652|37011930302
28653|37011930200
28654|37003040200
28654|37193961002
28654|37193961200
28654|37003040100
28654|37193961001
28655|37023020302
28655|37023021201
28655|37023021203
28655|37021000200
28655|37023021301
28655|37023020801
28655|37023020900
28655|37111970901
28655|37023020600
28655|37023020301
28655|37027030900
28655|37023020100
28655|37023020201
28655|37027030800
28655|37023020802
28655|37023021400
28655|37023021302
28655|37023020500
28655|37023020202
28656|37193960500
28657|37011930302
28657|37111970100
28657|37023020201
28657|37011930200
28657|37011930301
28657|37011930400
28658|37035011102
28658|37035011000
28658|37035011501
28658|37035010202
28658|37035011702
28658|37035011402
28658|37035011802
28658|37035011300
28658|37035011200
28658|37035011701
28658|37035011601
28658|37035011602
28659|37193960802
28659|37193961200
28659|37193960600
28659|37193961002
28659|37193960700
28659|37193960801
28659|37193960400
28659|37193960500
28659|37193960300
28659|37193961100
28660|37097060801
28660|37097060902
28660|37097060802
28660|37097060901
28661|37027031000
28662|37011930200
28663|37005950300
28664|37011930400
28665|37193960802
28665|37193960900
28665|37193960801
28666|37023021000
28667|37027031402
28668|37005950100
28669|37193960300
28669|37171930902
28669|37193961200
28669|37193960100
28669|37193960200
28670|37193961200
28670|37193960100
28671|37023020900
28672|37005950300
28672|37009970800
28673|37035011501
28673|37035011504
28673|37109071203
28673|37035011503
28675|37005950300
28675|37005950100
28675|37005950200
28676|37193960100
28676|37171930902
28676|37171930901
28676|37171930802
28676|37193960200
28677|37097060400
28677|37097061205
28677|37097061202
28677|37097061302
28677|37097060500
28677|37097061104
28677|37097060701
28677|37097061101
28677|37097061003
28677|37097060100
28677|37097060603
28677|37097060200
28677|37097061201
28677|37097061103
28677|37097061301
28677|37097060300
28678|37097061002
28678|37003040500
28678|37003040100
28678|37097061101
28678|37097061102
28678|37097060902
28679|37189920900
28679|37011930100
28679|37189920200
28679|37189920300
28680|37023020500
28681|37003040100
28681|37003040200
28681|37003040600
28681|37027031201
28681|37003040500
28681|37003040300
28681|37003040400
28681|37003040700
28682|37035011503
28682|37035011504
28683|37171930802
28683|37193960200
28684|37009970300
28684|37189920701
28684|37189920100
28684|37009970700
28685|37193960200
28685|37193960400
28687|37097060400
28687|37097060300
28688|37097060802
28689|37193961200
28689|37003040100
28689|37197050400
28689|37097060801
28689|37097060901
28690|37023020801
28690|37023020802
28690|37023021201
28690|37023021202
28690|37023020900
28692|37189920400
28692|37189920200
28692|37189920900
28692|37189920300
28692|37189920602
28693|37009970500
28693|37009970200
28693|37009970400
28693|37009970300
28694|37009970400
28694|37009970500
28694|37009970700
28694|37009970800
28694|37193960900
28697|37193961100
28697|37193961001
28697|37193960900
28697|37193961002
28697|37193960802
28697|37193960600
28697|37193960700
28697|37193961200
28698|37189920100
28698|37189920200
28698|37009970300
28698|37189920400
28699|37097061101
28701|37021002803
28701|37021002606
28701|37021002604
28701|37021002607
28701|37115010500
28702|37075920100
28702|37173960301
28704|37021002301
28704|37021002203
28704|37021002206
28704|37021002204
28704|37021003202
28704|37089930701
28704|37089930600
28704|37021002205
28705|37121950100
28705|37121950200
28705|37121950300
28705|37199960102
28705|37011930400
28707|37099950200
28708|37175960500
28709|37021002900
28709|37021002703
28710|37089930100
28711|37089930100
28711|37021003002
28711|37161960300
28711|37021003104
28711|37111970800
28711|37021003103
28711|37021003205
28711|37021003102
28712|37175960600
28712|37175960100
28712|37175960200
28712|37175960402
28712|37175960500
28712|37175960300
28712|37175960401
28713|37173960200
28713|37173960302
28713|37173980200
28713|37173940100
28713|37113970100
28713|37113970200
28713|37173960301
28714|37199960101
28714|37121950400
28714|37115010600
28714|37115010100
28714|37199960300
28714|37199960102
28714|37199960200
28714|37021003102
28714|37111970800
28714|37115010700
28714|37199960400
28715|37021002402
28715|37087920200
28715|37021002504
28715|37021002506
28715|37021002503
28715|37021002605
28715|37021002302
28715|37021002505
28715|37021002401
28716|37087921301
28716|37087920200
28716|37021002603
28716|37087920102
28716|37087920300
28716|37087920500
28716|37087921302
28716|37087920400
28717|37099950900
28717|37099950800
28718|37175960402
28719|37173940100
28719|37099940200
28719|37173980200
28719|37087920600
28720|37161960300
28721|37087920102
28721|37087920600
28721|37087920500
28721|37087920200
28721|37087921301
28721|37021002603
28721|37087920400
28721|37087921000
28722|37149920101
28722|37149920103
28722|37149920104
28722|37149920200
28722|37149920301
28723|37087920101
28723|37099950600
28723|37099950800
28723|37099950700
28724|37089930200
28725|37099950300
28726|37089931400
28726|37089931500
28727|37089930100
28728|37021002302
28729|37089930703
28730|37021003205
28730|37021003002
28730|37021003204
28730|37021003203
28730|37021003202
28730|37021003201
28731|37089931500
28731|37149920200
28731|37089930300
28731|37089931000
28731|37089930200
28731|37089932000
28731|37089931400
28732|37089930502
28732|37021003203
28732|37089930600
28732|37021002206
28732|37021002205
28732|37089930701
28732|37089930501
28732|37021003202
28732|37021002203
28732|37089930100
28732|37021003204
28733|37075920100
28734|37113970700
28734|37043950100
28734|37113970400
28734|37113970200
28734|37113970302
28734|37113970600
28734|37113970301
28734|37113970100
28735|37089930100
28736|37099950700
28736|37099950900
28736|37099950800
28738|37087921200
28739|37089931600
28739|37089931902
28739|37089931200
28739|37089931300
28739|37089932000
28739|37089931802
28739|37175960402
28739|37175960401
28739|37089930200
28739|37089931901
28739|37089931700
28739|37089931100
28739|37089931500
28739|37089930703
28740|37199960102
28740|37199960200
28740|37199960400
28740|37121950100
28741|37113970600
28741|37113970502
28741|37113970501
28741|37099950800
28741|37113970400
28741|37099950900
28742|37089930703
28742|37175960100
28742|37089930701
28742|37089931901
28742|37089930702
28742|37089931802
28743|37087920102
28743|37115010200
28744|37113970301
28745|37087920600
28746|37161960300
28746|37161960200
28746|37149920200
28747|37175960600
28747|37099950700
28747|37175960500
28748|37021002604
28748|37021002603
28748|37021002605
28748|37115010500
28748|37021002606
28749|37111970100
28750|37149920301
28751|37087920101
28751|37087920700
28751|37087920800
28751|37099940200
28751|37087920600
28752|37111970500
28752|37111970800
28752|37111970300
28752|37111970901
28752|37111970100
28752|37161960200
28752|37111970400
28752|37111970200
28752|37011930400
28752|37111970600
28752|37111970700
28752|37111970902
28753|37115010100
28753|37115010200
28753|37021002606
28753|37021002603
28753|37021002604
28753|37115010600
28753|37115010500
28753|37115010400
28754|37115010100
28754|37115010500
28754|37115010700
28754|37021001600
28754|37199960400
28754|37115010600
28754|37021002804
28755|37199960101
28756|37149920200
28756|37149920101
28756|37161960300
28756|37089931700
28756|37149920103
28757|37021003102
28758|37089930800
28759|37089930702
28759|37021002301
28759|37021002203
28759|37089930703
28759|37175960100
28759|37089930701
28760|37089930501
28761|37111970901
28761|37111970100
28761|37111970200
28761|37111970300
28761|37023020201
28762|37021003205
28762|37111970600
28762|37111970700
28762|37111970800
28762|37111970902
28763|37113970600
28763|37113970700
28765|37121950400
28766|37175960100
28766|37175960401
28766|37089931902
28766|37089931901
28768|37089931802
28768|37175960100
28768|37175960300
28768|37175960401
28768|37175960200
28770|37021003102
28771|37039930100
28771|37075920100
28771|37173960301
28771|37075920300
28771|37075920200
28772|37175960600
28772|37175960500
28773|37149920200
28773|37149920304
28773|37149920303
28773|37089932000
28774|37099950900
28774|37175960600
28774|37099950700
28775|37113970600
28775|37113970502
28776|37021002204
28777|37199960101
28777|37121950400
28777|37121950300
28777|37011930400
28777|37111970100
28778|37021003002
28778|37021003001
28778|37021003103
28778|37021003104
28779|37099950300
28779|37099950600
28779|37113970400
28779|37099950700
28779|37099950500
28779|37087920101
28779|37099950200
28779|37087920700
28779|37099950400
28781|37113970200
28782|37149920101
28782|37149920304
28782|37149920103
28782|37149920104
28782|37149920303
28782|37149920301
28782|37149920200
28783|37099950800
28783|37099950600
28783|37175960600
28783|37099950700
28784|37089932000
28785|37087920700
28785|37087920102
28785|37087920101
28785|37087920600
28785|37087920500
28785|37087980100
28786|37087920900
28786|37087920500
28786|37087921000
28786|37087920600
28786|37087920700
28786|37087920800
28786|37087921100
28786|37087921301
28786|37087921200
28786|37087920400
28787|37115010500
28787|37021002702
28787|37021002900
28787|37021002804
28787|37021002803
28787|37021001600
28787|37021002703
28787|37021002701
28787|37115010700
28787|37115010600
28788|37099950400
28789|37099940200
28789|37099950300
28789|37099950500
28789|37173960302
28789|37173940100
28790|37089931902
28790|37089932000
28790|37089931500
28791|37089931801
28791|37089931100
28791|37089931200
28791|37089930800
28791|37089930501
28791|37089930900
28791|37089931802
28791|37089930300
28791|37021003203
28792|37089930200
28792|37089931300
28792|37089930900
28792|37089931500
28792|37089931200
28792|37149920200
28792|37089930300
28792|37089930501
28792|37089930100
28792|37089930502
28792|37089931801
28792|37089931400
28792|37089930401
28792|37021003205
28792|37089931100
28792|37089931000
28792|37089930402
28792|37089930800
28792|37021003204
28793|37089931200
28801|37021000200
28801|37021000500
28801|37021000900
28801|37021000800
28801|37021001500
28801|37021000100
28801|37021000400
28801|37021000700
28801|37021000300
28801|37021000600
28801|37021001600
28802|37021000100
28803|37021003203
28803|37021000900
28803|37021003201
28803|37021002206
28803|37021001900
28803|37021002000
28803|37021002101
28803|37021002102
28803|37021003202
28803|37021000800
28803|37021002204
28803|37021000700
28804|37021002703
28804|37021000500
28804|37021002607
28804|37021001500
28804|37021002701
28804|37021001600
28804|37021000400
28804|37021001400
28804|37021002702
28804|37021001802
28804|37021001700
28804|37021000600
28804|37021001801
28804|37021000300
28805|37021002000
28805|37021003001
28805|37021001900
28805|37021001802
28805|37021001801
28805|37021000800
28805|37021000500
28806|37021001100
28806|37021001400
28806|37021001000
28806|37021002606
28806|37021002605
28806|37021002506
28806|37021002302
28806|37021001200
28806|37021002607
28806|37021002505
28806|37021002301
28806|37021001300
28806|37021000400
28810|37021002302
28813|37021002102
28814|37021000500
28815|37021001900
28816|37021001200
28901|37113970200
28901|37039930100
28901|37039930200
28902|37039930500
28902|37043950200
28903|37039930601
28904|37043950200
28904|37043950100
28905|37039930200
28905|37039930400
28906|37039930602
28906|37043950200
28906|37039930200
28906|37039930400
28906|37039930300
28906|37039930601
28906|37039930500
28909|37043950200